,id_post_vv,id,level,message,fecha
883,40,40,1,"⁉️¿Estás buscando trabajo? ¡Esta es tu opción!‼️ . . 💪Nuestros panas de Free, brindan oportunidades laborales, así como herramientas para crear tu plan de vida y fortalecer tus habilidades personales🤝 . . 👀 Para que te puedas postular y ser parte de este programa sigue los pasos que te explicamos en el siguiente video, acá te dejamos el link  👉 https://fb.watch/bLnG9tz0Vo/  . . 💭 Y si tienes más dudas 📲 ¡Escríbenos por WhatsApp! Acá te dejamos el link que te llevará directamente hasta allá 👉 https://wa.link/26w9o7",2022-03-14
884,40,0,2,Hola buenas tardes sii,2022-03-14
885,40,1,2,"Siiii, estoy buscando trabajo, y estoy por perder un contrato también. Soy del 4 septiembre y nada que sale mi permiso y tampoco dan respuesta de los de septiembre visible!!! Me puede. Ayudar por favor!!!",2022-03-14
886,40,2,2,Excelente,2022-03-14
887,40,3,2,Información xfa,2022-03-14
888,40,4,2,Si,2022-03-14
889,40,5,2,Ya yo me postule y me llamaron para terminar de llenar un formulario. Ahora a esperar que Salga algo bueno por ahí con el favor de Jehová Dios ,2022-03-15
890,40,6,2,Jose Gutierrez,2022-03-15
891,40,7,2,Buenas y septiembre con botón ono   pa  cuado,2022-03-15
892,40,8,2,Fuera sido .mejor aser de nuevo el tramite.y olvidar septiembre..y nos llega ppt más rápido  seguro  q si,2022-03-15
893,40,9,2,Yo no e echo nada xq no tengo la prueba sumaría quiero trabajar ...,2022-03-15
894,40,10,2,Nani mi cuñado esta en busca de trabajo lo necesita tiene una niña y ya ha tocado en varias partes y nada el tiene el permiso viejo y esta esperando por el otro.,2022-03-15
895,40,11,2,Ya tengo el permiso. Y estoy en busca devempleo,2022-03-15
896,40,12,2,Esty buscando trabajo,2022-03-15
897,40,13,2,Saraí Jiménez Rodríguez,2022-03-15
898,40,14,2,Bbdia. Por fa Nany. Quiero postularme,2022-03-15
899,40,15,2,Hola.tengo.mi.ppt y.no.melo.asectan.en.ninguna empresa.que.debo hacer,2022-03-15
900,40,16,2,Buenas noches. Me gustaría información. Ya que el video no tiene audio,2022-03-16
901,40,17,2,Gracias por el dato nani muchas bendiciones ,2022-03-16
902,41,41,1,"⁉️¿Sabías este dato? ¿Tienes más dudas sobre esta entidad? ⁉️  📲 ¡Escríbenos por WhatsApp! Acá te dejamos el link 👉 https://wa.link/26w9o7 , con gusto te estaremos orientando.",2022-03-13
903,41,0,2,Acá en Medellín no hay defensoría del pueblo hace ya 2 años donde acude unos si requiere de ayuda en Medellín,2022-03-13
904,41,1,2,Solicite una información respecto a trámites o accesorias legales y no me dieron repuesta,2022-03-13
905,41,2,2,A mí hermano lo despidieron del trabajo porque faltó dos días ( estába enfermo) y no le quieren dar la liquidación además que le pagaban menos del mínimo y lo explotaban. ¿Qué podemos hacer para que le paguen su liquidación?,2022-03-13
906,41,3,2,Ellos me ayudaron para que pudieran aceptar a mi hijo en un colegio público hace 3años .,2022-03-13
907,41,4,2,Buenas como hiciera para que le puedan entregar el titulo de bachiller  a  mi hijo se graduo en noviembre  2021,2022-03-14
908,42,42,1,"😂 No lo decimos nosotros, lo dicen los expertos 😂 . . 👀 Ojo con nuestros tips cada semana y mosca con las páginas que sigues mi pana, no te dejes engañar 💪",2022-03-12
909,42,0,2,Naniii saludos un abrazo ,2022-03-12
910,42,1,2,Yooo los sigooo mi amoor hasta recibi insignia de fan destacado y todaviaa no me a llegadooigual te sigo viendo,2022-03-12
911,42,2,2,Excelente,2022-03-12
912,42,3,2,El de mi hija quedó en blanco y negro porqueeeeeeeeeee,2022-03-12
913,42,4,2,Mi documento salió con un error de imprenta en mi segundo apellido,2022-03-12
914,42,5,2,Ni siguiendo tus consejos nani,2022-03-12
915,42,6,2,Hola buenas tardes yo recibí un mensaje de migración dónde me decían que el permiso de mi hijo menor de 7años le habían aprobado el permiso y yo consulto el número del RUMV y dice estado: impreso pero luego consulta fecha y lugar para retirar y me dice: su documento no se encuentra registrado en este módulo?? Entonces será que me salió el permiso del niño si o no y como hago para retirarlo,2022-03-12
916,42,7,2,"Y no entiendo si mis hijas de 9y 10 años y yo hicimos el registro del RUMV el mismo día porque el del niño salió y el de nosotras no, y fue en noviembre y ahun nada",2022-03-12
917,42,8,2,Hola Nani yo fui a la cita en noviembre y nada que me llega,2022-03-12
918,42,9,2,Yo ni existo en ese registro desd octubre y nada ni msj ni llamada ni correo que hago ,2022-03-12
919,42,10,2,Hola Nani estoy muy triste  y ni se diga mi hija después de esperar tanto el permiso de mi hija ya estaba lista para entrar a trabajar en una empresa y anoche cuando venía en el trasmilenio le robaron el monedero  con los papeles  estámos súper tristes ,2022-03-12
920,42,11,2,Hola Nani q se sabe de los q llenamos el formulario de septiembre visible y nada de respuesta aun,2022-03-12
921,42,12,2,"Hola a todos Voices of Venezuela, tengo una pregunta porque a los que fueron al biometrico en noviembre todavía no hay respuesta...",2022-03-12
922,42,13,2,El mío ya dice impreso y que no está en ningún módulo ni siquiera en dónde hize mi biometría y sale así desde Diciembre ,2022-03-12
923,42,14,2,Hola por favor necesito saber como hacer a mi hijo se le perdió sus billetera y hay tenia su ppt que podemos hacer,2022-03-12
924,42,15,2,Nani bendiciones para ustedes exelente lo que hacen ,2022-03-12
925,42,16,2,"Buenas , que ha pasado lo de septiembre , ya hice lo de septiembre visible y no me dan respuesta , será que voy al centro donde lo hice necesito respuestas concretas , estoy desde el 8 de septiembre",2022-03-12
926,42,17,2,"Yo sigo a Nani pero aún así salí requema en la foto ,",2022-03-12
927,42,18,2,Y los de octubre para cuando nani?,2022-03-13
928,42,19,2,"Uy ni así 
El que no. No! ",2022-03-13
929,42,20,2,"Hay muchísimas muchísimas personas de septiembre y octubre sin el PPT... La verdad detrás de eso alguien la sabe? Osea ya el botón de septiembre hace casi un mes q hicimos mi esposa y yo el tramite y aun nadaaaaaa... No es por ser mal agradecido, mal educado, ni grosero ni nada por el estilo, pero creo q lo mejor seria ser sinceros y si es de iniciar procesos de nuevo ps se inician y eso de verdad q para mi en lo personal y creo q de muchas personas no seria problema. El mayor problema está en la insertidumbre de no saber q pasa ni q pasara y así nomas han pasado casi 7 meses esperando, donde hay personas q en un mes les sale todo super rápido, pongo eso de ejemplo solo por decir q a partir de los q iniciaron en noviembre al parecer el sistema si camino de mejor manera...
A todas estas seria bueno si alguien q hizo el trámite del botón septiembre ya le han dado respuesta",2022-03-13
930,42,21,2,Hola Nani mira salió mi permiso y tiene error en mi apellido,2022-03-13
931,42,22,2,"Ajá y asta cuando vamos esperar ya vamos para 7 meses  y todavía está en validación . X qe los otros meses salieron como noviembre, diciembre y enero no se justifica",2022-03-13
932,42,23,2,Como un permiso tramitado en diciembre. Y c lo entregan a finales de enero como c justifica eso Nani,2022-03-13
933,42,24,2,Osea como dicen ellos un pequeño grupo de septiembre son los qe tienen qe revisar de pie a cabeza y todavía no hay repuesta y todavía quieren que uno tenga paciencia creo qe no es justo y me disculpa mani ya esto es una falta de respeto,2022-03-13
934,43,43,1,"🚨¡Aún no se puede tramitar el RUT con el PPT!🚨 . . 👀 Ojo pelao con esta información, de momento el RUT no se puede tramitar con el PPT porque la opción no está habilitada en la página web de la 📍DIAN, solo te permite hacer el proceso si tienes la cédula de ciudadanía colombiana o pasaporte 🤝 . . 📢 En cuanto se pueda realizar el proceso con este nuevo permiso les estaremos informando por nuestras distintas redes sociales 💪 . . 💭 ¿Te quedaron dudas? 📲 ¡Escríbenos por WhatsApp! Acá te dejamos el link que te llevará directamente hasta allá 👉 https://wa.link/26w9o7 #TuAliadoParaInformarte",2022-03-11
935,43,0,2,Hola cuando nos responden sobre los de septiembre ya ahorita él domingo vamos a cumplir 6 meses esperando xq no salimos en él sistema ni mis niños,2022-03-11
936,43,1,2,Yo la hice con el pep,2022-03-11
937,43,2,2,Hola a todo una pregunta.... Ya tengo el ppt pero es como si no lo tuviera.... Porq aun no lo aceptan en ningún lado Medellín para abrir cuenta necesita carta de trabajo para sacar licencia no se puede y Yí soy idependiente,2022-03-11
938,43,3,2,Para los que quieren sacar el rut les dejo el enlace https://agendamientodigiturno.dian.gov.co/frmSolicitarNuevaCita.aspx,2022-03-11
939,43,4,2,Elegir la opción otro para colocar el rut,2022-03-11
940,43,5,2,Yo quiero mi licencia ,2022-03-11
941,43,6,2,Naniii yo si lo caque con el ppt...la cita es virtual y te envían el rut al correo ...desde medellín...,2022-03-11
942,43,7,2,No se puede nada,2022-03-11
943,43,8,2,"Hola buena tardes nanii. Tengo una pregunta hoy me dijeron en la empresa que mi nuevo ptt no me lo aceptaban en la arl porque solo me salió 1 solo nombre y en el pep tenía los dos, que fuera a migración para que me dieran una autorización de que eso no tenía problema. Que debo hacer será que allá me dan algo? Ayúdame porfa",2022-03-11
944,43,9,2,Que pasa con los de Septiembre hasta cuando? Que falta de respeto que los que hicieron su biometrico de últimos ya tienen su permiso ese aplicativo de la página que implementaron no a servido de nada porque somos muchísimos que aún no recibimos respuesta ,2022-03-11
945,43,10,2,Yo lo hice con solo cédula venezolana nada mas,2022-03-11
946,43,11,2,"Con el pasaporte venezolano, se puede? Si está vencido!!!",2022-03-11
947,43,12,2,Buenas tardes yo vivo aquí en Bogota fui a sacar la licencia de conducción y me dijeron que el ministerio de transporte. NO reconoce el permiso de protección temporal como documento,2022-03-11
948,43,13,2,Voices of Venezuela Nani yo tengo mi rut con mi cedula normal,2022-03-11
949,43,14,2,Ese permiso no lo aceptan en ninguna parte,2022-03-11
950,43,15,2,Que pasó con septiembre llene el formulario de septiembre invisible y a un nada no dan información seguímos invisibles,2022-03-12
951,43,16,2,Nani y cuentas bancarias si se podrán tramitar???,2022-03-12
952,43,17,2,Buenas noches saludos y bendiciones para todos. Que es el RUT y para que sirve?,2022-03-12
953,43,18,2,Hola Nany yo saqué el Rut con el Ppt y luego realicé la cuenta bancaria,2022-03-12
954,43,19,2,Una pregunta si yo lo saco con el pasaporte y después me dan el PPT no pasa nada?,2022-03-12
955,43,20,2,Hola el ppt fue creado por un decreto presidencial y aqui los entes publicos como privado no le paran ahora tiene que venir a socializalor como va decir un enten que ese documento elaborado con todo los parametro de seguridad por un ente como emigrcion colombia no sirve o no funciona es hora de tener el decreto encima y mostralo sera,2022-03-12
956,43,21,2,Hola tengo 5 meses que fui a la cita del ppt  con mi niña y aún no tengo respuesta que debo hacer,2022-03-12
957,43,22,2,Hola mami hermosa! Te cuento q hice mi biométrico el 2 de octubre mi hija el 3 mi hijo el 5 ellos ya le salió su permiso y el mío nada aún necesito viajar esperando respuesta,2022-03-12
958,43,23,2,"Holaa, se puede realizar inscripción al Sisben con el PPT ?",2022-03-12
959,43,24,2,Hola por favor necesito saber como hacer a mi hijo se le perdió sus billetera y hay tenia su ppt que podemos hacer,2022-03-12
960,44,44,1,"⁉️¿Los venezolanos votarán en las elecciones del domingo? ¡FALSO FALSO FALSO!‼️ . . 👀 Ojo con estos rumores, el PPT no es un documento que permitirá a los venezolanos votar en las elecciones del territorio colombiano, el director de 📍#MigraciónColombia, Juan Francisco Espinosa hizo énfasis sobre esta situación en su Facebook Live del día de hoy🤝 . . 📢  ¡Rueeeda la voz! No te quedes con esta información y si te quedaron más dudas 📲¡Escríbenos a WhatsApp! Acá te dejamos el link 👉 https://wa.link/26w9o7 #TuAliadoParaInformarte",2022-03-09
961,44,0,2,Si fuera así q pudiéramos votar de seguro ya todos los de septiembre estuviésemos el documento en la mano ,2022-03-09
962,44,1,2,Jajajaja buena,2022-03-09
963,44,2,2,Ovio como vamos a votar en un territorio que no es nuestro quizás en unos año me idmagino que si pero lo dudo mucho,2022-03-09
964,44,3,2,Esto si es un buen chiste Nani No votamos en venezuela que podemos menos vamos a botar aqui sin derecho hacerlo ,2022-03-09
965,44,4,2,"Hola Nany como estas... Así es, no votamos!",2022-03-09
966,44,5,2,Noooooooooooo,2022-03-09
967,44,6,2,Cuando es el cierre de frontera???,2022-03-09
968,44,7,2,Amigos Voices of Venezuela..buena información pero deben ampliarla ...venezolanos no pueden votar en elecciones del domingo porque son elecciones nacionales al congreso..estamos hablando de venezolanos con ppt ..pero venezolanos con cédula de extranjeria pueden votar en elecciones de Alcaldes y consejales.,2022-03-10
969,44,8,2,"Buenas noches y los de noviembre nada que salen tampoco,bueno a esperar y confiar en Dios",2022-03-10
970,44,9,2,Más inepto el que crea que un Venezolano pueden votar con el permiso !! No sean MRK y ahora vengan con esas Pendejadasssss!!,2022-03-10
971,44,10,2,El PPT no lo aceptan en las notarias.... No se porque. El acta de defunción de mi sobrina lo debo llevar al hospital de nuevo a que el médico le borre el PPT y le coloque la CÉDULA VENEZOLANA porque en la notaria ese formato NO EXISTE.,2022-03-10
972,44,11,2,"A muchos colombianos lamentablemente les cuesta creer que es falso, porque muchos de ellos si pudieron votar en Venezuela con las irregularidades del gobierno allá, ellos iban les daban su cédula recién llegados y votaban, creen que con nosotros será igual.Pero no! Nosotros no podemos decidir aquí! Como debe ser!",2022-03-12
973,45,45,1,"‼️¡No me aceptan el PPT! ¿Qué puedo hacer?⁉️ . . 👀 Ojo pelao con esto,  el ✅ PPT es un documento nuevo y llevará tiempo para que todas las instituciones públicas y privadas lo conozcan e incluyan dentro de sus sistemas. . . 💭 Pero… ¿Qué se puede hacer entonces? Juan Francisco Espinosa ha dicho que pueden indicarle a 📍#MigraciónColombia sobre esta situaciones para que tomen nota de ello y se comunicarán con la entidad💪 . . 🤔 ¿Sabías este dato? ¿No te aceptaron el PPT? ¡Déjanos tu respuesta en los comentarios! Y si te quedaron dudas, escríbenos a WhatsApp, acá te dejamos el link 👉 https://wa.link/26w9o7 #TuAliadoParaInformarte",2022-03-08
974,45,0,2,Gracias a Dios en el colegio de mi hijo hoy me llamaron que le van a dar su título de bachillerato.,2022-03-08
975,45,1,2,Una pregunta me estaba inscribiendo en el sena para hacer un curso técnico y resulta que no puedo inscribirme con el Pep porque ya no está actualizado desde el día que me inscribí en el PPT que haría y ese documento aún no lo tengo,2022-03-08
976,45,2,2,#NoMeHanDadoElPPT  (no me vayan a decir que tenga paciencia ) ,2022-03-08
977,45,3,2,Yo tengo problema es con la firma que nada que ver con mi letra salió fue pura rayas y ni yo se repetir eso,2022-03-08
978,45,4,2,"Que información tienen de los de septiembre ??? Hagan un programa aclarando solo los que aún no le
Entregan el documento o por lo envía alguien que de información si se aceptó o no ! La verdad es que esperar tanto tiempo y hacer un botón llamado septiembre no funciono ya qué hay que seguir esperando y el botón de 123 también es tardío más ese te arroja un certificado de trámite ! Pero los de septiembre estampan en una nube y nadie consigue una respuesta para darnos que sea validera! CON URGENCIA LOS DE SEPTIEMBRE QUEREMOS RESPUESTA",2022-03-08
979,45,5,2,Hola buenas tardes yo aun espero el de mi hija desde septiembre que lo hicimos  y nada,2022-03-08
980,45,6,2,A mi hijo se lo dieron ya  . Y aún no sale en el sistema . . . . .y le consulta en la página y sale y que su documento está en proceso aún no a sido aprobado.  ,2022-03-08
981,45,7,2,"Nani! Sos! Desde el 2 de septiembre hecho el biométrico mis hijas y nada aún, ella están bajo la cobertura de su papá, pero ni a él ni a las niñas. Comienzo a preocuparme",2022-03-08
982,45,8,2,Hola Nani así me pasó a mi yo hago cursos en el Sena con el Pep pero se me venció en enero y no me puedo inscribir en uno de humanización de los servicios de salud por qué no está activo y el Pep vencido y me entregaron en febrero el ppt,2022-03-08
983,45,9,2,Necesito sacar pase y tránsito nada que lo acepta.,2022-03-08
984,45,10,2,Buenas tardes Nani mi pregunta es .hay personas de septiembre que están haciendo todo el proceso de nuevo entonces pienso yo eso no atrasa más el proceso que crees tú están haciendo mal o es factible hacer lo otra vez,2022-03-08
985,45,11,2,Hola yo tengo una duda a mi me llamaron para retirar mi ppt y cuando fui al día siguiente a migración  me dijeron que mi ppt no estaba hay. Q debo hacer en este caso ?,2022-03-08
986,45,12,2,Hola queria abrir una cuenta movii pero aun no actulizan la opcion ppt solo sale pep!!,2022-03-08
987,45,13,2,Buenas tardes señores. Es que fui a sacar la licencia de conducción y no me lo aceptaron me dijeron con pasaporte pero tiene que estar vigente y mi pasaporte está vencido,2022-03-08
988,45,14,2,Hasta que el presidente no saque un decreto que diga que el ppt es una cédula válida el ppt no sirve para nada por eso nadie lo acepta como documento legal,2022-03-09
989,45,15,2,Buenas noches! He leído de gente que ha comprado pasajes de avión con la cédula y con el PPT! Alguno podría explicarme qué tuvo que hacer?,2022-03-09
990,45,16,2,Fui a sacar la cívica y no me aceptaron el PPT. También Fui a comprar dolares y no me lo aceptaron .. western unión no quiere aceptar el nuevo permiso,2022-03-09
991,45,17,2,Hola a mi me paso no me dieron el empleo dado que según ellos han tenido inconvenientes con el registro de los venezolanos con ese permiso y hasta que no este todo en orden no pueden dar empleo a venezolanos,2022-03-09
992,45,18,2,Yo estaba haciendo preguntas a claro y tampoco lo reciben,2022-03-09
993,45,19,2,Tuve varias entrevistas quede en una de ellas que era con la empresa  Fuxia Shop y por no conocer el documento no me dieron la oportunidad cabe destacar que pase todos los filtros pero al momento de la contratación fue que se fijaron que era el PPT y no el PEP  porque oensaron que eran los mismos al darse cuenta que no me hecharon todo para atras ... Senti mucha impotencia...,2022-03-09
994,45,20,2,Tengo dos meses con el PPT de mi niña impreso y nada q le sale lugar de entrega q puedo hacer,2022-03-09
995,45,21,2,"Voices of Venezuela me a pasado en tramites médicos con mi niña q no aparece en la plataforma o no saben del ppt e infinidad de cosas, pero gracias a Dios me han dado solución ",2022-03-09
996,45,22,2,Los colombianos no están reportando ese documento,2022-03-09
997,45,23,2,Buen día. Ya fue aprobado mi PPT .Alguien sabe dónde retirarlo en Cartagena de Indias?,2022-03-09
998,45,24,2,"En los bancos no aceptan el PPT para apertura de cuentas ni aún siendo solicitadas de nómina por la empresa donde trabajo, la verdad esto parace solo para tenernos enumerados y saber dónde estamos hasta ahí !!! No veo más ningún beneficio de nada para el venezolano que está haciendo las cosas bien !",2022-03-09
999,46,46,1,🚨¡ACTIV@ CON CADA DETALLE!🚨 . . 📢 Nani te espera el jueves a las 6:00 pm para  responder todas tus dudas e inquietudes. ¿Qué esperas? ¡Déjanoslas en los comentarios! 👇 . . ‼️ Y…¡RUUUEDA LA VOZ CON TU PANA! #NaniResponde,2022-03-07
1000,46,0,2,Gracias,2022-03-07
1001,46,1,2,Buenas tardes. Sabes algo sobre los permisos de septiembre? O del botón septiembre visible. Cuando dan respuestas?,2022-03-07
1002,46,2,2,Se necesita tener el título de bachiller?,2022-03-07
1003,46,3,2,Hola nani que a pasado con septiembre ya hicimos el aplicativo y nada aun sigue en trámite..es preocupante mi hija recibe su grado de Enfermería en mayo y tengo temor aque no valla tener su ppt porq si no lo tiene no le entregan su titulo ,2022-03-07
1004,46,4,2,A que hora mañana?,2022-03-07
1005,46,5,2,Este carnet solo sirve para que migración tenga un número de cuántos somos. Porque la salud ofrecida pailas. Te engañan y te dicen en 20 días ya tienes salud. Coosalud no cumple ni año. Hay que ver a dónde se está hiendo la plata destinada para eso. Porque para que nos den salud se está acabando el tiempo. Esto deja mal parado al presidente de migración Colombia al presidente duque que lo dice a box populi y pasamos pena los vulnerables creyentes.,2022-03-07
1006,46,6,2,"Hola, será que podrían asesorarme estaba registrada en mi control de maternidad con el número de mi Pep. Pero hoy no pude asistir al control por qué me dijeron que ya no aparecía en la base de datos. Ya tengo a la mano mi PPT pero no sé a dónde asistir.",2022-03-07
1007,46,7,2,Hola con el permiso se puede retirar x wester union xq  hay wester q no aceptaban ni el pep,2022-03-07
1008,46,8,2,yo quiero saber si con el RUMV me pueden vincular en una empresa,2022-03-08
1009,46,9,2,Nani sabes algo sobre los de octubre que nada todavía,2022-03-08
1010,46,10,2,.,2022-03-08
1011,46,11,2,Mi hijo estudia 10 año en un colegio y no logro entrar y eso que tiene su permiso,2022-03-08
1012,46,12,2,Buenos días Nani nada todavía sobre los de septiembre ya fui al botón coloque todos los datos y nada,2022-03-08
1013,46,13,2,Que abra pasado con eso,2022-03-08
1014,46,14,2,"Buenos días 
Quiero abrir una cuenta Nequi 
Puedo con el Rumn ???
Gracias",2022-03-09
1015,46,15,2,"Por q hay personas q no tienian Pep y se hicieron la biometría después de mi y les entregaron el permiso y a mi nada desde diciembre,llegó el de mi niña pero el mío y de los otros niños no????q debo hacer????",2022-03-10
1016,46,16,2,"¡LIVE CANCELADO!

 Estamos presentando fallas técnicas, nos disculpamos por los inconvenientes causados. 

 Todas las dudas que nos dejaron serán respondidas en sus comentarios y por las distintas mensajerías.

♥️ Una vez más, todo el equipo de Voices Of Venezuela se disculpa por los inconvenientes. Nos veremos pronto en otra transmisión de ¡Nani responde! Los queremos ♥️",2022-03-10
1017,46,17,2,Hola.Buenas tardes. Por favor cuánto tiempo puedo estar en Vzla. Después que me entreguen el PPT?,2022-03-10
1018,46,18,2,Que han dicho de los PPT de septiembre?,2022-03-11
1019,46,19,2,Ese vídeo del jueves no se ve que es lo q dijieron de septiembre,2022-04-22
1020,47,47,1,"💭 Sabías que.... ¿Puedes registrarte hasta mayo en el ETPV? 🤔 . . 👀 Así como lo lees mi pana, si ingresaste antes del 31 de enero del 2021 solo tienes chance de registrarte hasta el 28 de mayo de este año🤝 . . ‼️ ¡Te quedan sólo 2 meses! Corre a registrarte y comparte para que otros hermanos venezolanos se enteren 📢",2022-03-06
1021,47,0,2,Y septiembre que pasó,2022-03-06
1022,47,1,2,"Hola buenas tardes! Tengo una pregunta, ya yo tengo mi PPT, he presentado varias entrevistas de trabajo y aún así me piden pasaporte para poder contratarme. De igual forma pasa con las entidades bancarias, me piden pasaporte para poder abrir una cuenta con ellos.  Saben si esto seguirá así, o que pasara con nosotros y estos PPT porque en ningún lado los están aceptando ",2022-03-06
1023,47,2,2,"Buenas tardes, no he podido registrarme, necesito saber dond me quedan los puntos visibles aquí en Cali. Gracias",2022-03-06
1024,47,3,2,buenas tardes tengo el Pep pero ahora veo que quedará obsoleto me encuentro en Bogotá dónde puedo acudir a realizar el registro y el biométrico agradezco información.,2022-03-06
1025,47,4,2,buenas tardes y si las inscripciones son hasta mayo como arian con las personas q aun no les dan respuesta de sus documentos ya tramitados ..,2022-03-06
1026,47,5,2,Mira Vane Salas Parra ellos te pueden ayudar,2022-03-06
1027,47,6,2,Buenas tardes tengo un Niño de 5 y una niña .de 6 años me dicen q el permiso no le salen a ellos q tan cierto es gracias,2022-03-06
1028,47,7,2,Holaaa Buenas noches yá con el permiso nuevo ya puedo sacar La licencia,2022-03-06
1029,47,8,2,Hola buenas noche como hago yo porque no me quiere agarrar la contraseña dónde puedo ir,2022-03-07
1030,47,9,2,Yo me registré pero me roBarón mi celular donde tenía el correo y todos los datos y ahora no se que hacer,2022-03-07
1031,47,10,2,La página no me deja cargar los documentos!,2022-03-07
1032,47,11,2,"Buenas noches un cordial saludo bendiciones,me podrías informar que es el ETPV?",2022-03-07
1033,47,12,2,Angelica Peña Angélica Silva Peña ve mita,2022-03-07
1034,47,13,2,"Todavía
Hay muchas personas q no se han registrado y hay muchas que ya lo hisieron y no les ha llegado nada no estoy de acuerdo que solo sea hasta mayo",2022-03-08
1035,47,14,2,Buenas noches,2022-03-10
1036,47,15,2,Quien me puede hacer el favor de explicame como es el registro necesito registrar a mis hijos y la verdad no entiendo mucho del sistema y me urge para los colegios,2022-03-10
1037,47,16,2,Buenas noches. Para ver si me pueden ayudar. Estoy tratando de realizar los datos en los de septiembre pero no puedo xq m encuentro con esto,2022-03-11
1038,47,17,2,Al tratar de finalizar dice q el capcha tiene un erros,2022-03-11
1039,47,18,2,Error,2022-03-11
1040,47,19,2,"Hola cuando intento cargar los documentos me dice ""formato no válido"" ya he usado varias app, ayuda por favor :(",2022-03-11
1041,48,48,1,"‼️¡INSCRÍBETE EN EL SENA CON TU RUMV!‼️ . . 👀 Si eres menor de edad, puedes inscribirte en la plataforma del ✅ SENA “Sofia Plus” con tu RUMV mientras te otorgan el permiso, para hacer el proceso debes seleccionar en tipo de documento 👉 “Permiso Especial de Permanencia (PEP)” e ingresar el número de Registro RUMV y agregar ceros (0) a la izquierda hasta completar en total 15 caracteres🤝 . . 🚨 Estas medidas serán transitorias mientras se implementan las actualizaciones en el sistema de gestión académica del SENA - SOFIA Plus. . . 🤔 ¿Qué esperas? ¡Rueeeda la voz con tu pana! Y si tienes más dudas 📲 ¡Escríbenos a WhatsApp! Acá te dejamos el link 👉 https://wa.link/26w9o7 #TuAliadoParaInformarte",2022-03-05
1042,48,0,2,Por qué solo para menores de edad ♀️,2022-03-05
1043,48,1,2,Solos menores de edad?,2022-03-05
1044,48,2,2,Hola y para los mayores de edad que ya tienen su PPT?,2022-03-05
1045,48,3,2,"Eh, solo para menores de edad ",2022-03-05
1046,48,4,2,Y los mayores de edad?,2022-03-05
1047,48,5,2,Ya mi hijo perdio la oportunidad en el colegio porq ya cerraron la matricula,2022-03-05
1048,48,6,2,Isabella Araya,2022-03-05
1049,48,7,2,Y para los viejos? ☹️,2022-03-05
1050,48,8,2,Dónde es,2022-03-05
1051,48,9,2,Ana Beatriz Piña mira pa javielito,2022-03-05
1052,48,10,2,Mily Mily,2022-03-05
1053,48,11,2,El rumv? Si me llega algún día!,2022-03-05
1054,48,12,2,"Disculpen, solo para menores de edad??",2022-03-05
1055,48,13,2,Buenas tardes. Y que otros requisitos mas piden tiene que tener uno el titulo de bachiller apostillado,2022-03-05
1056,48,14,2,Buenas tardes como puedo cambiar el documento del sena ya que estaba inscrita con el pep y lo cancelaron ahora no puedo certificarme que debo hacer o donde dirigirme para cambiar el documento por el rumv,2022-03-05
1057,48,15,2,Hola buenas tardes nos podrías avisar si activan inscripciones para mayores de edad por favor y gracias  bendiciones.,2022-03-05
1058,48,16,2,"Buenas tardes! Yo me registre en el Sofía plus con mi número de cédula más el número del permiso, será que así no tendré inconvenientes? Después de registrarme ví la que era agregando los 0 al final y no se cómo corregir el número de documento",2022-03-05
1059,48,17,2,"Información confirmada, ya me inscribí .gracias",2022-03-05
1060,48,18,2,Josee' Moreno  Bianca Escorche,2022-03-05
1061,48,19,2,Yo incribi a mi cuñada en la parte que dice cédula de extranjería y si lo acepto,2022-03-05
1062,48,20,2,Con el número de rumv,2022-03-05
1063,48,21,2,Es solo para menores de edad ???,2022-03-05
1064,48,22,2,Como hago,2022-03-05
1065,48,23,2,Buenas tarde es solo para menores de edad,2022-03-05
1066,48,24,2,Buenas tardes solo es para menor de edad,2022-03-05
1067,49,49,1,🪁Está es una súper actividad para nuestros panas en Medellín! Llégate en plan familiar 👨‍👩‍👧‍👦 que seguro que nuestros chiquitines la van a disfrutar un montón.   Y pilas 🔋 con las siguientes actividades a lo largo del país que estarán realizando nuestros amigos de Juntos Aprendemos - Colombia que van a estar buenísimas.,2022-03-05
1068,49,0,2,Vi la publicación muy tarde. Estaré al pendiente para la próxima,2022-03-07
1069,50,50,1,"⁉️¿El PEP desaparecerá? ¡Activa el sonido y entérate!🔊 . . 💭 Si tienes más dudas, escríbenos a WhatsApp, acá te dejamos el link que te llevará directamente hasta allá 👉 https://wa.link/26w9o7 #TuAliadoParaInformarte",2022-03-04
1070,50,0,2,Deberia desapareser cuando tengamos seguro el nuevo permiso,2022-03-04
1071,50,1,2,"Si claro el PEP van desaparecer hasta febrero 2023, el problema esta con todos aquellos que no le han otorgado el PEP, los dejara desprotegidos",2022-03-04
1072,50,2,2,Yo soy de Septiembre,2022-03-04
1073,50,3,2,Y nada,2022-03-04
1074,50,4,2,Maria Yepez  veaa,2022-03-04
1075,50,5,2,Los de octubre nada tampoco. Ni se lo han entregado a mi hijo que es menor de edad.,2022-03-04
