"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message";"created_time";"from.name";"status_type";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"116";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:57.903022";"Facebook:/<post-id>/comments";"";"Lo hice y me mandaron a lo del sisben y resulta y acontece que eso para ellos no es válido 😒😒Dame paciencia Sr  Fue lo que pensé !! Luego les dije : bueno ya tendrán que tenernos en cuenta pero por ahora tengo 2menores y por cosas graves lo atienden del resto no.";"2022-02-27T21:32:11+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"117";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:57.903022";"Facebook:/<post-id>/comments";"";"Ya hice todo y aun no tengo respuesta lo nesecito urgente";"2022-02-27T21:32:48+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"118";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:57.903022";"Facebook:/<post-id>/comments";"";"Asen 7 días lo ise y nada de respuestas";"2022-02-27T21:33:22+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"119";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:57.903022";"Facebook:/<post-id>/comments";"";"Yo lo ice y no e tenido repuesta alguna soy del 17 de septiembre";"2022-02-27T21:36:03+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"120";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:57.903022";"Facebook:/<post-id>/comments";"";"Fui uno de los primeros realice el proceso y aun ni me dan repuesta de nada y do de estoy trabajando me lo están exigiendo  xq el pep ya lo sacaron de sistema y con eso era q estaba afiliado....me pueden ayudar con ese procedimiento xfa";"2022-02-27T21:36:47+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"121";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:57.903022";"Facebook:/<post-id>/comments";"";"Yo lo hice en octubre y aún nada dice en proceso";"2022-02-27T21:37:24+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"122";"3";"2";"319662435565899_1025855088279960";"offcut";"";"fetched (200)";"2022-03-02 02:12:57.903022";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"123";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Hola mi hijo hizo la biometrico en octubre y nada sale en proceso y eso que ya ise el paso 123 y nada";"2022-02-27T21:40:33+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"124";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Es lo mismo hace ya que lo hice y nada creo q migración hace eso como para bajar la tensión pero nada";"2022-02-27T21:42:16+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"125";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Y los del mes de octubre nada que dan respuesta!!!";"2022-02-27T21:50:39+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"126";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Yo lo hice el 12 de octubre y nada tampoco";"2022-02-27T21:55:49+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"127";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Ya hice eso el 21 y aún no tengo ninguna respuesta, en verdad necesito el permiso con urgencia x eso hice el trámite pronto para poder buscar un  empleo digno";"2022-02-27T22:04:52+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"128";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Mi esposa y yo lo hicimos el mismo 21 en la mañana, y nada que dan respuesta somos del 2 de septiembre";"2022-02-27T22:05:41+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"129";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Buenas cuánto tarda en migración en responder utilice el botón ""septiembre visible"" el 21 de febrero y no me han respondido todavía";"2022-02-27T22:22:04+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"130";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Y los de octubre q no reciben respuesta aun?";"2022-02-27T22:24:17+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"131";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Quedé sin PEP y sin ppt, xq el Pep me lo desactivaron para dar paso al ppt y el PPT nada q lo aprueban 😭";"2022-02-27T22:25:54+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"132";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Ya hice lo del botón de septiembre visible hace ya una semana y ninguna respuesta tampoco en fin la burla";"2022-02-27T22:29:46+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"133";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Ya Ise lo del botón de septiembre   y aún nada. Cuánto tiempo será";"2022-02-27T22:32:09+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"134";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Yo lo hice en octubre y aún nada 😕";"2022-02-27T22:34:19+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"135";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Tengo un familiar muy enfermo me da miedo ir a verlo me llama migración y yo por allá";"2022-02-27T22:36:25+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"136";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Y los de octubre no le a llegado aún";"2022-02-27T22:43:29+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"137";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Como hago para registrar a mi hijo en mi ppt para que el también lo tenga me puede ayudar por favor..";"2022-02-27T23:13:44+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"138";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Soy del 13 septiembre y dise inpreso y nada q me a yegado";"2022-02-27T23:31:33+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"139";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Buenas tardes a mi tampoco me han dicho nada hise el formulario de septiembre  visible me llegó un número radicado al correo pero mas nada";"2022-02-27T23:53:06+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"140";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Igual yo le hice a mi hijo y a mi mamá el mismo 21 y aún sin respuesta. Además que te mandan un correo te llaman o que Voices of Venezuela";"2022-02-28T00:00:11+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"141";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Ya lo hice ahora que me envían al correo algo?";"2022-02-28T00:01:38+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"142";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Mi esposo e hija son del 27 de septiembre y un nada ya les llene septiembre visible y nada q llaman ni nada";"2022-02-28T00:16:02+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"143";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Adriana Hernandez y Eduan Castro";"2022-02-28T00:17:42+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"144";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Nada de nada y eso que hice ese aplicativo y soy del 1ero";"2022-02-28T00:39:14+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"145";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Buenas noches a mi ya me salia aprovado y impresa ahora me sale q en proceso ocea me retrocedieron todo o ke serq";"2022-02-28T00:46:57+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"146";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Los de septiembre aun somo.invisible";"2022-02-28T01:13:10+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"147";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"Soy del 1 septiembre y  nada";"2022-02-28T01:57:07+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"148";"3";"2";"319662435565899_1025855088279960";"offcut";"";"fetched (200)";"2022-03-02 02:12:58.332584";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"149";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.638841";"Facebook:/<post-id>/comments";"";"El de mi hijo salía aprobado y de repente ya no sale aprobado si no q esta en proceso no entiendo la verdd";"2022-02-28T02:12:55+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"150";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.638841";"Facebook:/<post-id>/comments";"";"Caramba  estoy igual  y llene el formulario  ese día 21 y neyyyyyy. Y necesito ese permiso  para ponerme  en control con crónicos";"2022-02-28T02:17:13+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"151";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.638841";"Facebook:/<post-id>/comments";"";"Buenas  noches  yo  ise  mi biométrico  en  octubre  y  aún  sale en  proceso";"2022-02-28T02:22:44+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"152";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.638841";"Facebook:/<post-id>/comments";"";"Si todavía nada";"2022-02-28T02:25:57+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"153";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.638841";"Facebook:/<post-id>/comments";"";"Ayuda por favor ya hice todo y nada";"2022-02-28T02:26:27+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"154";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.638841";"Facebook:/<post-id>/comments";"";"Y los de octubre?";"2022-02-28T02:35:57+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"155";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.638841";"Facebook:/<post-id>/comments";"";"Hola yo y mi pareja somos del 2 y del 3  noviembre y nada 🥺 que nos sale el permiso sera que hubo algun problema";"2022-02-28T02:36:45+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"156";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.638841";"Facebook:/<post-id>/comments";"";"Ya mañana tendré una semana que mis hijos y yo llenamos el   formulario y nada. El martes cumpliremos 6 meses de haber hecho el biométrico y sin respuesta, cuando la resolución indica un máximo de 90 días.";"2022-02-28T02:41:36+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"157";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.638841";"Facebook:/<post-id>/comments";"";"Buenas noches a mi me entregaron el mio y el de mi niña y a mi otro niño no le ha salido y el mio y el de mi niña salio con un solo nombre";"2022-02-28T02:41:48+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1025855088279960/319662435565899_1025855088279960";"158";"3";"2";"319662435565899_1025855088279960";"data";"data.*";"fetched (200)";"2022-03-02 02:12:58.638841";"Facebook:/<post-id>/comments";"";"Yo ya realice ese trámite el día 21 q fue abilitado y aún me sigue saliendo en proceso 😞";"2022-02-28T02:46:28+0000";"";"";"";"";"";"";"";"";"";"";""
