level;object_id;facebook_post_url;message;created_time;like_count;comment_count
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Cada quien arrienda a quien quiera;2023-10-06T22:38:31+0000;14;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Se les da bala 😎😎;2023-10-06T22:40:06+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pensaría que el resto de gente de mi país es una mierda , y que yo debo probar que no lo soy , desgraciadamente los venezolanos que llegaron a Colombia se comportaron como una plaga a tal punto que pensamos que los costeños no son tan malos;2023-10-06T22:47:05+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres solo la gente bien piensa así;2023-10-06T22:56:25+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Menos mal es una analogía :v;2023-10-06T22:57:45+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pensaría que por algo lo podrían. Así mismo exieten muchos que dicen que no se arrienda a venzolano... En Bogotá también hay para los costeños;2023-10-06T22:58:18+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Angel Tique oséa;2023-10-06T23:03:23+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;En españa he oido que es asi!;2023-10-06T23:05:24+0000;2;2
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Si son petristas ni trabajo les damos en Colombia 🤣🤣🤣🤣;2023-10-06T23:24:15+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Si son, ratas, drogos y  prostis, pues me parece que el dueño está en todo su derecho.;2023-10-06T23:36:03+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Dairo Carrera como para no ir muy lejos;2023-10-06T23:36:52+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Creeria que los colombianos son tan agradables que en toda parte caben;2023-10-06T23:37:33+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Bn merecido lo tienen por apoyar a uribe, a rcn y al Sarmiento Angulo ese.;2023-10-06T23:46:29+0000;4;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Dairo Carrera pero es quien es así de arriesgado.;2023-10-06T23:47:06+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pues depende las experiencias;2023-10-06T23:53:04+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza Los uribestias no son colombianos? BOBO H1JU3PU74;2023-10-07T00:07:00+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;;;;
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Alba Contreras no polo polo ni cambiando de nombre deja de delatarse;2023-10-07T00:09:57+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;me lo se, aqui en colombia con loa venezolanos... Es la mierda.;2023-10-07T00:13:15+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Me parece muy bien, si tambien la van a cagar en otro pais pues ni modo🤣🤣🤣;2023-10-07T00:16:52+0000;2;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza jajaja superelo uriburro, no se cansan de hacer el ridiculo 🤣🤣🤣🤣;2023-10-07T00:17:35+0000;2;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Little Mike los petristes si lo hacen bien🤣🤣🤣;2023-10-07T00:25:51+0000;2;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Los cachacos no pueden decir nada.;2023-10-07T00:26:35+0000;0;1
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;SI SON COLOMBIANOS DE ESOS GESTORES DE PAZ PUES SI ES UN RIEZGO TOTAL...;2023-10-07T00:46:58+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Dairo Carrera es que se pasan jajajaja;2023-10-07T00:52:05+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Dairo Carreraporque parecen venecos locos;2023-10-07T01:01:19+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Elisa Ortiz yo me refiero es que no es sólo con venezolanos 😂😂;2023-10-07T01:13:28+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza no todos tenemos la culpa que su corazón este corrompido.. ! Una pregunta....! Es ud. solo o es toda su familia.. ? Es hereditario .? Cómo cree usted que busquemos una paz.;2023-10-07T01:14:09+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Mauricio Antonio Albarracin viaje y jusgue usted mismo .;2023-10-07T01:16:47+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza  puro rcn y semana . Sigue así q el uribismo te quiere bobito;2023-10-07T01:20:22+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;yo soy colombiano no le arriendaria a paisas ni costeños;2023-10-07T01:22:54+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pues paila.  No alquilo ahí, sigo buscando donde sí alquilen porque acá a muchos de otros países incluidos ellos, les han alquilado.;2023-10-07T01:24:58+0000;2;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Hablen de migración, xenofobia y seguridad.  Sería un análisis interesante.;2023-10-07T01:25:52+0000;0;1
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Henry Torres y yo ni mi familia tenemos la culpa de su corazón resentido , una pregunta ....su familia también es así de resentida . Si usted crée que su mesías les va a dar paz están jodidos🤦‍♂️;2023-10-07T01:26:27+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Es más, quien compra la botella, decide a quien le brinda.;2023-10-07T01:27:31+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Ajaj sería bueno nada pasa x eso me quedo en mi país luchando x el no saliendo corriendo ala primera  aja aka como sea hay papa y sabemos trabajar;2023-10-07T01:27:37+0000;2;2
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Me enojaría mucho porque me parece muy abusivo y muy falso y muy mentiroso que pretendan que hay colombianos d*e*lincuentes, a*s*altando apartamentos, a*t*racando, haciendo gota a gota, s*i*cariando y t*r*aficando con e*s*tupefacientes en el extranjero.  IMAGÍNENSE ESA SÍ QUE ES UNA GRAN MENTIRA. POR FAVOR SI NOSOTROS JAMÁS HEMOS HECHO ESE TIPO DE COSAS, CÓMO SE LES OCURRE   PD. Alguien tiene dudas sobre cómo funciona el concepto de la ironía y el sarcasmo?;2023-10-07T01:28:38+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Jjajaka pero si lo hacen los paracos uriburlas  x todo el país;2023-10-07T01:28:49+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;La diferencia  es q el Colombiano  sabe trabajar y no mantiene  en la casa 🏡 esperando todo gratis  sabes trabajar  y no somos flojos cono los venequis;2023-10-07T01:30:22+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Little Mike;2023-10-07T01:56:17+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Jaime O Pericles en España muchos colombianos han caído por apartamenteros por ejemplo, sin hablar de los narcos. Dígale a los españoles que no generalizen.;2023-10-07T01:57:44+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;"Que antes ya llegaron unos colombianos a montar sus ""emprendimientos"" de gota a gota o pagadiario a los locales, y los locales se mamaron de los colombianos que llegan a montar su ley en tierras ajenas, lo cual sería muy comprensible";2023-10-07T02:02:51+0000;1;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;;;;
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Buena decision, porque son primos hermanos de los venecos, mala hierba...;2023-10-07T02:08:56+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Si son uribistas comunistas lambericos pailas hehehehehehehehehehehe;2023-10-07T02:20:48+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Que ironia, una señora puso un cartel no se aceptan colombianos en la entrada de su restaurante y gracias a la fama que tienen, menos mal me cambie la nacionalidad, tambien es españa los españoles tiene como referencia a las colombianas como mujeres muy oportunistas, con razon muchas chocan con el muro al darse de cuenta que los españoles se les estan volviendose dificiles con la plata...;2023-10-07T02:21:03+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Para q esto nunca llegue a suceder , solo tenemos q portarnos  bien y dejar el nombre de colombia en alto ,que vean q somos buenas personas para dejar puertas abiertas;2023-10-07T02:34:36+0000;27;4
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Rubio a mi en chile me fue bien en ese sentido di con chilenos muy buena gente;2023-10-07T02:35:49+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Eso pasaba antes en Venezuela, y aparte nos trataban muy mal;2023-10-07T02:36:18+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Dairo Carrera pero es q uds aveces también se pasan llegan dos y meten a cinco 🤣🤣🤣;2023-10-07T02:37:47+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Que se reserva el derecho de admisión 🤷 y eso si que hay en el mundo.;2023-10-07T02:43:56+0000;2;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;El dueño arriende aquí en lede la puta gana..... es eldueño;2023-10-07T02:47:48+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Normal, lo mismo que los venezolanos, no agradecemos nada y siempre que nos ayudan, pagamos mal, soy colombiano y entendería al dueño del aviso;2023-10-07T03:14:00+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Soy Colombiano vivo en Coombia y les arrende a unos extrangeros y me dejaron las paredes para pintar, dos vidrios rotos,  la chapa para reparar, y el piso roto. Por eso Siempre averiguo antes. Así no les guste primero lo mío que harto me ha costado.;2023-10-07T03:30:34+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Si yo fuera dueño de un predio no le arrendaria ni a costeños ni a extranjeros ustedes ya saben cuales.;2023-10-07T03:31:05+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Normal cada quien es dueño de sus cosas y sus miedos..;2023-10-07T03:55:50+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Tantos casos de problemas con gente de un país en particular hace que la gente tenga prevención de arrendarles o hacer cualquier cosa con ellos. Sean de donde sean. Si algo nos enseñaron los venezolanos es que los prejuicios acerca de los migrantes de un país no son gratuitos.;2023-10-07T03:57:54+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Mi nombre es Andres Portela Loaiza y soy orgulloso uribestia.;2023-10-07T04:05:40+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Cada quién con lo suyo tiene derecho a hacer lo que se le dé la gana;2023-10-07T05:37:27+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Por algo ha de ser;2023-10-07T05:55:39+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Por algo será que las gente de diferentes paises que les abrió la puerta a los venezolanos  están cansados, Colombia, Perú, chile, Brasil, argentina, Paraguay etc etc etc y ahora en estados unidos ya no los quieren y hay protestas para que los expulsen porque  la criminalidad esta desbordada, new york ya parece un basurero dicho por ellos mismos, las casas en las zonas aledañas son en madera y los venezolanos se meten a las casas a robar y a secuestrar, mataron a una anciana que les dio trabajo y lo que dice el gobernador es que ya no soportaran mas y los están deportando y van a cerrar el Darién, ni los delincuentes de otras nacionalidades en muchos años hacían tanto destrozo, tanto daño y problemas de seguridad, no es xenofobia es cansancio y lo expresan no solo un par de paises ya son varios y la lista sigue creciendo, en Colombia ya la gente se va sumando a no arrendarles, no darles trabajo ni confianza,, y lo mismo están haciendo en Perú, chile, argentina, Brasil y en Uruguay ya están comenzando a deportarlos.;2023-10-07T07:08:39+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;si pero es que una cosa es un colombiano y otra un veneco;2023-10-07T07:18:40+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;COMPRENDERIA EN CIERTOS CASOS POR QUE NO PRECISAMENTE LO MEJOR DE COLOMBIA SALE AL EXTERIOR¡¡¡¡;2023-10-07T07:23:30+0000;1;3
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andres Portela Loaiza Peor si se le arrienda a un uribista,  pues montaran oficinas de sicariato,  venta de leche en polvo y descuartizadora de personas.;2023-10-07T08:07:57+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Mi respuesta es para que no pase esto me quedo en mi país luchando con las necesidades yo no me voy para otro país para que me umillen me quedo en mi país el arrendatario está en todo su deber el vera a quien le arrenda;2023-10-07T08:09:40+0000;1;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Soy Colombiano y me totearia de la risa 🤣🤣;2023-10-07T08:43:38+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;En Ecuador y Chile llegó a pasar hace como 15 años (aprox) porque mucho colombiano se iba a robar a esos países. Y están en todo su derecho;2023-10-07T08:58:35+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Cría fama y échate a dormir .la verdad nada en contra.no todos pero la mayoría de venezolanos .son mal arrendados;2023-10-07T09:12:19+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;;;;
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pensaría ... A qué vine a este país ., Mejor me devuelvo al mío . Que si voy a comer de la fea al menos será con los míos ... Los colombianos que fueron desplazados por la guerrilla (campesinos honrados en su mayoría ) ¿no los devolvieron con todo a nuestro país?, Si el gobierno le preocupa esto en lugar de pagar por publicidad mala debería das formas de cubrir los males y robos que algunos pocos de estos hacen a las propiedades que toman en arriendo .  Y mantenerlos en vigilancia por los casos donde se han visto asesinados los arrendatarios por estos mismos ... Si vienen al país la ley del mismo les debe caer en caso de mal ... Y sin excusas .;2023-10-07T09:29:24+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Muchas veces decimos que es discriminacion pero es que hay gente bullosa,irrespetuosas,desordenados,sucios ,borrachos,y otros malos habitos,que no cuidan lo que no es de ellos,ESO ES LO QUE HAY QUE VER PRIMERO.aclaro no todo el mundo es asi ,pero la mayoria si,es cultural;2023-10-07T09:45:18+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Ratas de Venezuela;2023-10-07T09:56:16+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Chancletalandiabogotá;2023-10-07T10:02:21+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;"si son igual de bochincheros,y escandalosos cómo algunos vecinos mios qué les importa un culo poner un pick up todo el día,y noche a todo volúmen .Ellos se llenan los bolsillos,y  los demás qué qué se jodan !! Asi son aquí;Entonces al dueño le sobra razón.!!";2023-10-07T10:05:46+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Pues si no arriendan sera por algo no cree;2023-10-07T10:58:50+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andrey Gutiérrez hablemos de la cultura de algunos le cuento dónde vivo se robaron hasta los cables de la luz y usted cree que es muy bonito lo que hacen muchos;2023-10-07T11:00:57+0000;1;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;Andru Andres Torres exactamente uno lucha aquí para no molestar a nadie;2023-10-07T11:01:37+0000;2;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;;2023-10-07T11:02:23+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;;2023-10-07T11:02:30+0000;0;0
2;407615769604377_871896044297908;https://www.facebook.com/MutanteOrg/posts/pfbid02ZBeUGuLaFHgB4DzhdEMvWdQyA7tyefmHEcgUMt2dwCNybJPmxwyvALaKfo4J4oCNl;;2023-10-07T11:02:30+0000;0;0
